,US EPSI,US EPSI 16wk MA,EuroZone EPSI,EuroZone EPSI 16wk MA,Germany EPSI,Germany EPSI 16wk MA,Italy EPSI,Italy EPSI 16wk MA,Spain EPSI,Spain EPSI 16wk MA,France EPSI,France EPSI 16wk MA,EURUSD Curncy WklyClose,USDCNY Curncy WklyClose,USFS011 Curncy WklyClose,EUSA0101 Curncy WklyClose,SX5E Index WklyClose,SPX Index WklyClose,USGG10YR Index WklyClose,GDBR10 Index WklyClose
2010-05-01,-18.15534,-20.108067499999997,-17.06527,-20.886633749999962,-7.34111,-10.840408125000009,-2.47301,-4.539774374999995,9.96069,10.449468125000026,-27.17884,-27.258108750000055,1.3294,6.8253,1.7352,1.7068,2816.86,1186.69,3.6532,3.017
2010-05-08,-17.60461,-19.941771249999995,-16.28749,-20.478336249999963,-6.09111,-10.408370625000007,-2.75873,-4.305045624999995,9.96069,10.464105000000027,-27.67884,-27.243536875000053,1.2755,6.8258,1.5836,1.4656,2500.18,1110.88,3.4255,2.797
2010-05-15,-17.81216,-19.765581249999997,-15.62082,-20.00433374999996,-4.82444,-9.897166250000007,-2.20317,-4.098094374999994,10.10354,10.487670000000028,-27.58793,-27.235783125000054,1.2358,6.8266,1.5231,1.4154,2633.92,1135.68,3.4534,2.86
2010-05-22,-17.73669,-19.593602499999996,-15.87082,-19.54595624999996,-4.99686,-9.402988125000007,-1.40317,-3.8333306249999946,10.10354,10.498735000000028,-27.58793,-27.228029375000055,1.257,6.8278,1.4909,1.4459,2574.18,1087.69,3.2379,2.666
2010-05-29,-17.586,-19.439379999999996,-14.37082,-19.03896749999996,-5.39686,-8.970268750000008,-1.18095,-3.571723124999995,9.88132,10.370911250000027,-27.33793,-27.192150625000057,1.2273,6.8315,1.5828,1.5019,2614.06,1089.41,3.2922,2.682
2010-06-05,-17.43083,-19.280146874999996,-14.37082,-18.559756249999957,-4.8413,-8.506993125000006,-1.48095,-3.3735087499999947,9.48132,10.218087500000028,-27.5046,-27.243611875000056,1.1967,6.8288,1.5648,1.4755,2553.59,1064.88,3.2023,2.584
2010-06-12,-17.45257,-19.111855624999993,-14.22797,-18.06503812499996,-5.1413,-8.078092500000006,-0.76667,-3.1681518749999946,9.48132,10.065263750000028,-27.5046,-27.257573125000054,1.2112,6.833,1.4886,1.4421,2638.31,1091.6,3.2346,2.566
2010-06-19,-17.8859,-18.948186249999992,-14.65654,-17.61377249999996,-5.47463,-7.653821250000005,-0.6,-2.9246006249999947,9.48132,9.94716250000003,-27.5046,-27.309034375000053,1.2388,6.8261,1.3603,1.5466,2737.02,1117.51,3.2195,2.729
2010-06-26,-18.1459,-18.81344812499999,-15.20199,-17.20831624999996,-5.92918,-7.286368750000006,-0.975,-2.673236874999995,9.48132,9.89156125000003,-27.8046,-27.329245625000052,1.2369,6.7921,1.293,1.5529,2629.25,1076.76,3.1078,2.611
2010-07-03,-18.8084,-18.70733249999999,-15.72199,-16.94473499999996,-5.51251,-6.924124375000006,-0.64167,-2.418896874999995,9.09671,9.849421875000031,-28.8046,-27.45362375000005,1.2566,6.7716,1.2872,1.6092,2522.36,1022.58,2.977,2.583
2010-07-10,-19.07763,-18.59910437499999,-15.51147,-16.599246249999958,-5.42918,-6.535838750000006,-1.14167,-2.1868781249999945,9.09671,9.807282500000031,-29.66174,-27.606573125000054,1.2641,6.773,1.2532,1.5881,2681.2,1077.96,3.052,2.634
2010-07-17,-19.60541,-18.51854312499999,-15.88647,-16.303980624999955,-5.42918,-6.258663750000006,-1.64167,-1.9682524999999944,9.09671,9.733893125000032,-29.66174,-27.769938750000055,1.293,6.7747,1.0729,1.5834,2645.61,1064.88,2.9215,2.606
2010-07-24,-19.82163,-18.47753749999999,-15.19416,-16.031621874999956,-3.42918,-5.885335000000007,-1.07024,-1.7139124999999944,9.09671,9.660503750000032,-29.32841,-27.912471250000056,1.2909,6.7799,1.0997,1.5577,2719.13,1102.66,2.9943,2.706
2010-07-31,-20.17251,-18.49676812499999,-14.60592,-15.725339374999958,-3.31807,-5.532840000000007,-1.07024,-1.5845724999999944,9.48132,9.642402500000033,-30.32841,-28.135361250000056,1.3052,6.7745,0.9841,1.6063,2742.14,1101.6,2.9052,2.669
2010-08-07,-19.97848,-18.512686249999987,-14.60592,-15.45030687499996,-3.91807,-5.249095000000008,-1.14167,-1.4701137499999946,9.98132,9.613884375000033,-29.57841,-28.233251250000055,1.328,6.7686,0.9382,1.5621,2779.34,1121.64,2.8166,2.519
2010-08-14,-19.94569,-18.576234374999988,-13.60592,-15.175274374999962,-2.51807,-4.974440625000007,-1.80833,-1.3973212499999947,10.40989,9.637151875000033,-29.07841,-28.383224375000058,1.2754,6.7962,0.9791,1.3839,2708.73,1079.25,2.6716,2.393
2010-08-21,-19.94569,-18.688131249999987,-12.29823,-14.877334374999961,-2.51807,-4.6730006250000065,-0.80833,-1.293278749999995,9.40989,9.602726875000032,-29.07841,-28.50194750000006,1.2712,6.7905,0.9114,1.3464,2643.98,1071.69,2.6106,2.271
2010-08-28,-20.08294,-18.84302687499999,-12.94109,-14.668184374999962,-2.16323,-4.427508125000006,-1.80833,-1.233878749999995,8.83846,9.532587500000032,-29.41174,-28.610253750000062,1.2763,6.798,0.9894,1.399,2630.35,1064.59,2.6447,2.2
2010-09-04,-20.11866,-18.987183124999987,-12.79823,-14.49177249999996,-2.16323,-4.2611825000000065,-1.80833,-1.2092012499999951,9.26704,9.480306250000032,-28.41174,-28.66174187500006,1.2896,6.8035,0.9622,1.4602,2746.23,1104.51,2.697,2.354
2010-09-11,-19.54173,-19.09999812499999,-13.79823,-14.36223562499996,-2.71879,-4.118803125000007,-2.09405,-1.2523812499999951,8.76704,9.396775000000032,-28.28674,-28.70541750000006,1.2679,6.7696,1.0633,1.5643,2780.4,1109.55,2.7917,2.4
2010-09-18,-19.40741,-19.213836249999986,-14.0591,-14.342753124999959,-2.21879,-3.9201737500000062,-2.42738,-1.3302831249999951,9.76704,9.389632500000033,-27.78674,-28.73346812500006,1.305,6.7251,0.9201,1.5959,2757.37,1125.59,2.7372,2.427
2010-09-25,-18.95458,-19.309070624999986,-15.61466,-14.42049312499996,-3.3299,-3.8257112500000057,-1.92738,-1.358184999999995,10.26704,9.438740000000033,-27.53674,-28.73547687500006,1.3492,6.69,0.8366,1.5757,2792.75,1148.67,2.605,2.342
2010-10-02,-18.99743,-19.405624374999988,-15.02375,-14.47022937499996,-3.3299,-3.7124987500000053,-2.06071,-1.439062499999995,10.26704,9.487847500000033,-26.87007,-28.69581875000006,1.3791,6.685,0.8095,1.6122,2732.91,1146.24,2.5097,2.286
2010-10-09,-18.93493,-19.47118874999999,-14.84193,-14.481816249999959,-2.66323,-3.5367862500000053,-3.39405,-1.613690624999995,10.26704,9.536955000000033,-27.87007,-28.718660625000062,1.3939,6.6712,0.6583,1.5088,2785.43,1165.15,2.392,2.254
2010-10-16,-18.579,-19.49825749999999,-14.7586,-14.45410437499996,-2.66323,-3.332664375000005,-2.99405,-1.739881249999995,10.26704,9.586062500000033,-29.03674,-28.795669375000063,1.3977,6.6411,0.7029,1.5574,2841.65,1176.19,2.5597,2.371
2010-10-23,-18.8229,-19.49916374999999,-15.29193,-14.42722562499996,-1.48141,-3.080720625000005,-2.49405,-1.855654999999995,9.26704,9.596708125000033,-28.87007,-28.799761250000063,1.3954,6.6585,0.6816,1.7392,2873.74,1183.08,2.5541,2.474
2010-10-30,-18.38351,-19.45578124999999,-14.81824,-14.38389874999996,-1.81475,-2.854818750000005,-2.09405,-1.9151787499999948,9.1337,9.599020000000033,-29.37007,-28.781531875000063,1.3947,6.6705,0.63,1.7729,2844.99,1183.26,2.5993,2.518
2010-11-06,-18.15684,-19.36524562499999,-14.54047,-14.299773749999959,-2.38617,-2.664630625000005,-2.2369,-1.9523806249999949,9.1337,9.601331875000033,-29.37007,-28.763302500000062,1.4032,6.6574,0.6374,1.7272,2875.94,1225.85,2.5304,2.417
2010-11-13,-17.25208,-19.20464874999999,-15.09602,-14.293639999999959,-2.44173,-2.6029150000000048,-2.80833,-2.061011249999995,8.84799,9.585786875000034,-29.78674,-28.79194812500006,1.3691,6.6383,0.9724,1.8946,2822.43,1199.21,2.7871,2.512
2010-11-20,-17.57516,-19.04231437499999,-14.50779,-14.28750687499996,-1.77506,-2.506476875000005,-3.52262,-2.214284999999995,8.84799,9.546203750000034,-29.95341,-28.76851062500006,1.3673,6.6394,0.9353,1.9642,2845.75,1199.73,2.8713,2.703
2010-11-27,-17.70631,-18.90030374999999,-13.93636,-14.24565937499996,-1.45248,-2.352377500000005,-2.85595,-2.321427499999995,7.84799,9.412870625000034,-29.95341,-28.79194812500006,1.3242,6.6686,1.0043,1.8166,2736.96,1189.4,2.8663,2.734
2010-12-04,-17.59519,-18.753397499999988,-13.93636,-14.26631187499996,-1.45248,-2.285778125000005,-2.47134,-2.362865624999995,7.48435,9.230024375000035,-29.95341,-28.84663562500006,1.3414,6.6628,0.9264,1.7759,2782.39,1224.71,3.0055,2.857
2010-12-11,-16.93666,-18.565333124999988,-14.93636,-14.431194999999962,-0.45248,-2.156678750000005,-2.47134,-2.466803749999995,7.48435,9.109678125000036,-29.57841,-28.87788562500006,1.3226,6.6553,1.208,2.046,2839.53,1240.4,3.319,2.954
2010-12-18,-16.57555,-18.34612124999999,-14.43636,-14.524649374999962,0.04752,-2.0185068750000053,-1.89991,-2.472527499999995,6.34149,8.953617500000036,-29.57841,-28.888302500000062,1.3188,6.664,1.1831,2.0496,2821.77,1243.91,3.3279,3.029
2011-01-01,-16.32116,-17.897074999999994,-12.93636,-14.541915624999964,-0.61915,-1.7907743750000054,-0.94753,-2.388736249999995,6.48435,8.690602500000034,-29.07841,-28.979448750000063,1.3384,6.607,1.169,1.622,2792.82,1257.64,3.2935,2.963
2011-01-08,-16.10116,-17.690434374999995,-12.93636,-14.471744374999965,-0.88582,-1.7074637500000054,-0.74753,-2.283745624999995,6.48435,8.485434375000034,-28.74507,-29.039344375000063,1.2907,6.632,1.2286,1.863,2808.25,1271.5,3.3237,2.869
2011-01-15,-16.03866,-17.508189374999994,-12.98899,-14.307639999999964,-0.55248,-1.5338750000000054,-0.74753,-2.210004999999995,4.48435,8.124016250000034,-28.74507,-29.114865000000062,1.3388,6.5975,1.159,2.051,2920.4,1293.24,3.3231,3.028
2011-01-22,-15.40823,-17.283864374999993,-12.98899,-14.180467499999963,0.44752,-1.2977862500000055,-1.74753,-2.1904312499999947,4.48435,7.762598125000035,-27.41174,-29.148719375000063,1.3621,6.587,1.2294,2.3668,2970.56,1283.35,3.4042,3.176
2011-01-29,-15.58283,-17.074358124999993,-12.52232,-14.035491874999964,0.64752,-1.0908643750000055,-2.41419,-2.1291899999999946,4.18435,7.382430000000036,-27.41174,-29.120073750000063,1.3611,6.586,1.1947,2.4018,2954.13,1276.34,3.3214,3.148
2011-02-05,-15.18846,-16.862449374999994,-12.11492,-13.870261874999965,1.20307,-0.8492206250000055,-2.33727,-2.0881412499999943,4.6288,7.030040000000036,-26.74507,-28.976844375000063,1.3581,6.5838,1.4355,2.5014,3003.19,1310.87,3.6356,3.261
2011-02-12,-15.18846,-16.635296874999995,-11.11492,-13.609198749999965,0.40307,-0.7314406250000055,-2.33727,-2.0783424999999944,5.6288,6.802650000000036,-26.92689,-28.855395625000064,1.3554,6.5927,1.568,2.383,3024.37,1329.15,3.6288,3.294
2011-02-19,-15.05989,-16.427570624999994,-11.02401,-13.372059374999965,0.55692,-0.5832112500000055,-2.23727,-2.0872937499999944,5.6288,6.583593750000036,-26.92689,-28.702696875000065,1.3693,6.5749,1.4534,2.4674,3068.0,1343.01,3.5799,3.254
2011-02-26,-14.67393,-16.209888749999994,-10.75734,-13.135613749999965,0.62359,-0.3951012500000055,-2.23727,-2.0873168749999946,4.1288,6.2707875000000355,-27.05189,-28.557810625000066,1.3754,6.576,1.3786,2.379,2985.02,1319.88,3.4125,3.152
2011-03-05,-14.23972,-16.021616249999994,-10.37896,-12.840797499999965,0.82359,-0.19101875000000548,-1.54496,-2.008356249999995,4.23991,5.982782500000035,-26.88522,-28.376465625000066,1.3987,6.568,1.3621,2.7455,2949.18,1321.15,3.49,3.273
2011-03-12,-14.66525,-15.839746874999994,-9.37896,-12.520245624999966,1.42359,0.008896874999994517,-2.11639,-1.9204668749999951,2.73991,5.601027500000035,-26.663,-28.170815000000065,1.3903,6.5745,1.2415,2.6629,2883.84,1304.28,3.4025,3.214
2011-03-19,-14.79958,-15.658076249999995,-9.03114,-12.213669374999965,1.42359,0.1886512499999945,-2.25925,-1.883173124999995,3.33991,5.319272500000036,-27.063,-27.990164375000063,1.4182,6.5696,1.1597,2.6362,2792.61,1279.2,3.2678,3.188
2011-03-26,-15.04447,-15.498656249999996,-9.17399,-11.916021249999964,1.42359,0.3684056249999945,-2.75925,-1.901167499999995,4.08991,5.107120000000036,-26.813,-27.79388875000006,1.4088,6.5573,1.4014,2.604,2911.33,1313.8,3.4388,3.28
2011-04-02,-15.34318,-15.399063749999998,-8.87988,-11.537491249999965,1.19282,0.47123687499999456,-3.47353,-1.963804374999995,3.80419,4.877110000000036,-27.47967,-27.66271750000006,1.4237,6.5477,1.5171,2.8674,2962.92,1332.41,3.4422,3.372
2011-04-09,-15.11241,-15.307617499999997,-8.78897,-11.184529374999965,1.30393,0.5497624999999945,-3.1402,-2.041322499999995,3.30419,4.687278750000036,-28.47967,-27.59404625000006,1.4483,6.5356,1.5489,2.9508,2984.66,1328.17,3.5772,3.481
2011-04-16,-15.37328,-15.258791874999996,-9.07468,-10.880674374999964,1.30393,0.6699549999999944,-3.1402,-2.136698124999995,3.30419,4.434947500000037,-28.97967,-27.587875000000057,1.443,6.5317,1.3361,2.8321,2919.05,1319.68,3.4079,3.378
2011-04-30,-15.09887,-15.120536874999999,-9.48764,-10.443004999999964,0.63726,0.8783956249999944,-3.1402,-2.392031874999995,2.20895,3.9273087500000368,-28.89634,-27.570325000000057,1.4807,6.4922,1.1673,2.7188,3011.25,1363.61,3.2863,3.239
2011-05-07,-15.09887,-15.061799999999998,-9.93208,-10.251948124999963,-0.36274,0.8902543749999943,-3.25131,-2.548518124999995,0.20895,3.660096250000037,-28.64634,-27.564154375000058,1.4316,6.4932,1.1086,2.633,2952.9,1340.2,3.1459,3.17
2011-05-14,-15.04802,-15.039286874999998,-9.48764,-10.033113749999963,0.63726,0.9021131249999942,-3.25131,-2.6425043749999952,-0.07676,3.375026875000037,-28.52134,-27.633504375000058,1.4119,6.4981,1.0887,2.5745,2894.6,1337.77,3.1709,3.077
2011-05-21,-15.67765,-15.045213125,-9.17185,-9.823709374999963,0.63726,0.9014718749999941,-3.10845,-2.6858956249999952,-0.07676,3.108707500000037,-28.52134,-27.702854375000058,1.4161,6.492,1.0544,2.5825,2853.98,1333.27,3.1451,3.057
2011-05-28,-16.44815,-15.12394375,-10.17185,-9.702267499999962,0.41145,0.8519956249999941,-2.85845,-2.7184693749999953,0.12324,2.827110000000037,-29.14634,-27.85293375000006,1.4319,6.4916,0.9584,2.3289,2819.4,1331.1,3.0735,2.985
2011-06-04,-17.28872,-15.25521,-10.17185,-9.643325624999962,1.07812,0.8941862499999942,-3.313,-2.779452499999995,-0.7339,2.4294412500000373,-29.64634,-28.02289937500006,1.4635,6.4798,0.887,2.4555,2789.11,1300.16,2.9859,3.058
2011-06-11,-16.60451,-15.351748749999999,-9.32974,-9.53743374999996,0.99479,0.9215531249999942,-3.313,-2.8466856249999952,-2.06724,1.9484387500000375,-30.27134,-28.231927500000058,1.4347,6.4801,0.8246,2.262,2732.54,1270.98,2.9693,2.961
2011-06-18,-16.60451,-15.472409999999998,-9.07974,-9.43258374999996,0.99479,0.9447531249999942,-3.313,-2.9139187499999952,-2.06724,1.5611862500000377,-30.60467,-28.453976250000057,1.4306,6.4757,0.8698,2.2417,2770.12,1271.5,2.9445,2.959
2011-06-25,-16.64618,-15.622813749999997,-10.32974,-9.429507499999959,0.66145,0.9346193749999943,-3.45586,-3.033349999999995,-2.31724,1.1513643750000377,-31.31895,-28.73108437500006,1.4188,6.4743,0.8224,2.107,2715.88,1268.45,2.8636,2.834
2011-07-02,-16.49693,-15.737293749999996,-10.32974,-9.488931249999958,0.0186,0.8468074999999942,-3.52252,-3.121233124999995,-2.31724,0.8352925000000379,-31.19395,-29.014268750000056,1.4526,6.465,1.0446,2.4216,2875.67,1339.67,3.1823,3.034
2011-07-09,-16.31915,-15.832266874999995,-10.91798,-9.606858749999958,-0.64807,0.7173287499999941,-4.52252,-3.262687499999995,-1.31724,0.5442206250000379,-32.39395,-29.347453125000058,1.4265,6.4648,0.8744,2.2606,2790.09,1343.8,3.0268,2.829
2011-07-16,-16.44223,-15.919626874999995,-10.66798,-9.700233124999958,-0.89807,0.572224999999994,-4.18919,-3.3520587499999945,-0.56724,0.2531487500000379,-32.39395,-29.69626250000006,1.4157,6.4635,0.827,2.0072,2675.38,1316.14,2.9058,2.695
2011-07-23,-16.2031,-15.973371874999996,-11.7268,-9.878165624999959,-2.07989,0.367680624999994,-4.52252,-3.4176206249999947,-0.56724,-0.020065624999962117,-34.19395,-30.11590500000006,1.436,6.4472,0.8235,2.1657,2772.6,1345.02,2.9621,2.828
2011-07-30,-16.68697,-16.071781874999996,-12.49603,-10.109856874999958,-2.191,0.14924749999999398,-4.96697,-3.5317937499999945,-0.47633,-0.2563481249999621,-33.33681,-30.419476250000056,1.4398,6.437,0.7267,1.9513,2670.37,1292.28,2.7961,2.538
2011-08-06,-16.92577,-16.168812499999994,-12.13239,-10.300963749999957,-2.491,-0.08793562500000603,-4.63363,-3.6251331249999947,-0.47633,-0.49263062499996213,-32.67015,-30.650131250000054,1.4282,6.4407,0.6734,1.6895,2375.15,1199.38,2.5585,2.346
2011-08-13,-17.20577,-16.299712499999995,-13.38239,-10.550964999999955,-2.491,-0.31817437500000606,-4.3003,-3.7288893749999947,-0.80966,-0.7080799999999622,-32.90544,-30.916325000000057,1.4248,6.3898,0.4483,1.4456,2307.33,1178.81,2.2548,2.333
2011-08-20,-17.58456,-16.455068124999997,-14.25739,-10.849074374999955,-4.30918,-0.627326875000006,-3.3003,-3.7388956249999947,-0.80966,-0.8967431249999621,-32.90544,-31.166893750000057,1.4397,6.3924,0.4939,1.3595,2159.07,1123.53,2.0623,2.105
2011-08-27,-17.4976,-16.604988749999997,-15.09073,-11.171489999999956,-5.47585,-0.9468962500000059,-3.3003,-3.7419574999999945,-1.00966,-0.9729062499999621,-32.57211,-31.412254375000053,1.4499,6.3875,0.5277,1.4347,2190.44,1176.8,2.1899,2.157
2011-09-03,-17.79029,-16.776380624999998,-15.64073,-11.556058124999955,-6.07585,-1.366465625000006,-3.71207,-3.770754999999994,-0.34299,-0.9895456249999621,-32.77211,-31.677927500000052,1.4205,6.3821,0.5265,1.3149,2220.72,1173.97,1.9857,2.008
2011-09-10,-17.33867,-16.880194374999995,-16.4302,-12.009704999999954,-5.67585,-1.7610350000000061,-3.99778,-3.8263381249999946,-1.34299,-1.0686849999999621,-32.47211,-31.924850625000055,1.3656,6.3884,0.5245,1.2503,2073.67,1154.23,1.9183,1.772
2011-09-17,-17.51778,-16.947046249999996,-15.72432,-12.356734374999954,-5.67585,-2.1414912500000063,-3.33111,-3.855879374999995,-1.48585,-1.169253124999962,-33.22211,-32.17958625000006,1.3796,6.3836,0.5208,1.3484,2159.28,1216.01,2.0479,1.863
2011-09-24,-17.67687,-16.971305624999996,-16.79099,-12.770430624999953,-6.67585,-2.626114375000006,-3.33111,-3.857011249999995,-1.23585,-1.200624999999962,-34.66655,-32.49334937500006,1.35,6.3883,0.5433,1.2942,2026.03,1136.43,1.8334,1.747
2011-10-01,-17.58354,-17.032494999999997,-16.26157,-13.203669999999954,-6.84251,-3.115945625000006,-3.99778,-3.899809999999995,-1.23585,-1.148663124999962,-34.79155,-32.77586250000006,1.3387,6.3812,0.6156,1.4131,2179.66,1131.42,1.9154,1.887
2011-10-08,-17.54782,-17.091451874999997,-16.26157,-13.652534374999956,-7.44251,-3.643276875000006,-4.71207,-3.987251874999995,0.26415,-1.002951249999962,-34.54155,-33.02191750000006,1.3378,6.36,0.7614,1.4341,2269.19,1155.46,2.0764,2.002
2011-10-15,-17.63671,-17.153359999999996,-15.89794,-14.000546874999957,-7.44251,-4.149774375000006,-4.31207,-4.040764999999995,-0.48585,-0.888489374999962,-34.25584,-33.20547312500006,1.3882,6.3795,0.7377,1.5728,2355.48,1224.58,2.2477,2.199
2011-10-22,-17.21736,-17.198386874999994,-16.5646,-14.390225624999958,-8.27585,-4.668177500000007,-4.06207,-4.074486874999995,-0.48585,-0.7740274999999619,-34.25584,-33.396841250000065,1.3896,6.3837,0.7105,1.5419,2337.51,1238.25,2.2192,2.106
2011-10-29,-17.1618,-17.251052499999997,-16.83127,-14.759806249999958,-8.07585,-5.132413750000007,-4.81207,-4.092583749999996,-1.15252,-0.7637324999999618,-33.75584,-33.481959375000066,1.4147,6.36,0.676,1.4969,2462.36,1285.09,2.3167,2.177
2011-11-05,-17.54642,-17.320064374999998,-17.30953,-15.174903124999958,-8.07585,-5.581025000000007,-5.1757,-4.154240624999996,-1.43823,-0.8181693749999618,-34.4225,-33.608743750000066,1.3792,6.34,0.611,1.3452,2291.47,1253.23,2.0327,1.823
2011-11-12,-16.47823,-17.337259999999997,-19.10953,-15.636323749999958,-8.45085,-5.979210000000006,-7.1757,-4.320064374999997,-1.23823,-0.8601062499999618,-35.2975,-33.67771562500007,1.375,6.3421,0.729,1.3563,2324.81,1263.85,2.0564,1.888
2011-11-19,-16.1146,-17.301486875,-19.76171,-16.09042874999996,-8.98931,-6.404104375000006,-7.74713,-4.493824374999996,-1.23823,-0.9077249999999617,-35.7975,-33.83150875000007,1.3525,6.3551,0.8109,1.54,2236.68,1215.65,2.0104,1.967
2011-11-26,-16.15096,-17.25306125,-19.57989,-16.555897499999958,-8.73005,-6.794045000000007,-6.74713,-4.6259181249999966,-1.23823,-0.9553437499999616,-36.94036,-34.09839687500007,1.3239,6.3789,0.863,1.5096,2111.26,1158.67,1.9635,2.263
2011-12-03,-15.73429,-17.16109375,-19.57989,-16.943241249999957,-8.80697,-7.188793125000006,-6.67021,-4.774037499999997,-1.68268,-1.0099074999999615,-37.16258,-34.36446812500007,1.3391,6.3601,0.7536,1.2903,2342.5,1244.28,2.0331,2.135
2011-12-10,-15.15535,-17.009268125,-19.36936,-17.26273937499996,-9.02126,-7.483298125000006,-6.17021,-4.953406874999997,-2.68268,-1.1269712499999616,-37.06258,-34.624289375000075,1.3386,6.3644,0.6658,1.2877,2342.59,1255.19,2.0611,2.149
2011-12-17,-15.04267,-16.855835,-19.24436,-17.52234124999996,-7.64626,-7.618948750000007,-5.83687,-5.111942499999998,-2.11125,-1.1958206249999617,-36.97167,-34.89926187500008,1.3046,6.3508,0.755,1.2018,2202.72,1219.66,1.8474,1.852
2011-12-24,-14.93,-16.677066875,-19.57769,-17.76840124999996,-7.64626,-7.717099375000007,-6.03687,-5.257242499999998,-2.36125,-1.3219618749999618,-36.97167,-35.16173437500008,1.3044,6.3374,0.8455,1.2511,2290.37,1265.33,2.0244,1.96
2011-12-31,-15.20027,-16.543416875000002,-21.57769,-18.09011937499996,-7.64626,-7.840250000000008,-6.70354,-5.4263524999999975,-1.5041,-1.3320312499999618,-37.97167,-35.50545687500008,1.2961,6.295,0.771,1.2091,2316.55,1257.6,1.8762,1.829
2012-01-07,-14.66027,-16.364822500000002,-21.80846,-18.470378124999964,-8.00989,-7.986127500000009,-6.3399,-5.614401874999998,-2.5041,-1.395671874999962,-37.80501,-35.79188812500008,1.2717,6.3095,0.7125,1.1608,2298.65,1277.81,1.9578,1.854
2012-01-14,-14.69948,-16.178735625,-21.3918,-18.757928749999962,-7.78767,-8.055616250000009,-6.67324,-5.8232849999999985,-3.1041,-1.512437499999962,-36.91612,-35.932486250000075,1.268,6.3066,0.592,1.0276,2338.01,1289.09,1.8636,1.765
2012-01-21,-14.34948,-15.976606875,-20.85846,-19.04523437499996,-7.28767,-8.083438750000008,-6.95895,-6.008358124999998,-3.1041,-1.629203124999962,-36.91612,-36.06527187500007,1.2931,6.3362,0.627,1.0836,2426.96,1315.38,2.0246,1.929
2012-01-28,-14.36672,-15.777788125,-20.14418,-19.28789749999996,-6.10585,-7.999897500000008,-7.12562,-6.159204999999998,-1.77077,-1.7563856249999619,-37.24945,-36.23451562500007,1.322,6.3085,0.551,1.0929,2436.62,1316.33,1.891,1.858
2012-02-04,-13.99635,-15.550265625000002,-19.97751,-19.54287062499996,-6.10585,-7.916356250000009,-6.89485,-6.320628749999998,-2.0435,-1.853738749999962,-37.84945,-36.45911625000007,1.3158,6.3029,0.536,1.0389,2515.15,1344.9,1.9224,1.933
2012-02-11,-13.59095,-15.323615000000004,-19.6918,-19.73832062499996,-6.32808,-7.794620625000008,-6.89485,-6.497677499999998,-1.71016,-1.930258124999962,-38.34945,-36.71496687500007,1.3197,6.2998,0.5945,1.0748,2480.76,1342.64,1.9862,1.907
2012-02-18,-13.15259,-15.073039375000002,-19.2418,-19.88897874999996,-6.04236,-7.667527500000007,-7.32342,-6.654636874999998,-2.0435,-1.985944374999962,-38.7939,-37.02984562500007,1.314,6.2991,0.6344,1.1298,2520.31,1361.23,2.0017,1.925
2012-02-25,-13.03494,-14.791071875000002,-18.79735,-19.98196749999996,-6.31159,-7.557261250000007,-6.76787,-6.7541474999999975,-3.0435,-2.086273749999962,-38.61208,-37.29169437500007,1.3448,6.2976,0.6899,1.1019,2523.69,1365.74,1.9757,1.884
2012-03-03,-12.91806,-14.568561250000002,-18.56402,-19.947873124999962,-5.52588,-7.374450625000007,-7.18453,-6.754699374999997,-2.90064,-2.190174374999962,-38.61208,-37.49885562500007,1.3198,6.2984,0.586,0.9731,2546.16,1369.63,1.9739,1.8
2012-03-10,-13.36904,-14.396963750000003,-18.45876,-19.86643874999996,-5.02588,-7.126736250000007,-7.58453,-6.744536874999997,-2.90064,-2.294074999999962,-38.81208,-37.68726687500007,1.3123,6.3113,0.6514,1.0282,2515.95,1370.87,2.0279,1.794
2012-03-17,-13.16634,-14.210425000000003,-18.1956,-19.779920624999964,-5.02588,-6.895225625000006,-7.80675,-6.810763124999997,-3.18636,-2.415833124999962,-38.56208,-37.78862437500007,1.3175,6.3229,0.736,1.2258,2608.3,1404.17,2.294,2.05
2012-03-24,-13.5078,-14.071269375000004,-19.34944,-19.765517499999966,-6.85921,-6.773490625000006,-8.20675,-6.906796874999997,-2.68636,-2.4785631249999622,-37.99065,-37.84037875000006,1.327,6.3076,0.72,1.0982,2525.43,1397.11,2.2317,1.865
2012-03-31,-13.5078,-13.968297500000004,-18.96483,-19.740234374999964,-7.19255,-6.659196250000006,-7.6512,-6.999358749999997,-2.90858,-2.4926818749999624,-37.29065,-37.85463312500006,1.3343,6.2985,0.669,1.1114,2477.28,1408.47,2.2088,1.794
2012-04-14,-13.56549,-13.782278750000005,-19.39665,-19.722812499999964,-7.29255,-6.614982500000007,-7.7512,-7.226149999999997,-4.90858,-2.8267231249999627,-37.89779,-37.97932687500006,1.3078,6.3028,0.6161,1.0248,2291.51,1370.26,1.9823,1.735
2012-04-21,-14.09092,-13.712944375000006,-19.13349,-19.570049999999963,-6.79255,-6.561625625000008,-6.9512,-7.241628749999997,-5.24191,-3.0603362499999625,-37.89779,-37.97470937500006,1.3219,6.3086,0.622,1.0893,2311.27,1378.53,1.9629,1.709
2012-04-28,-14.40342,-13.696891250000007,-21.13349,-19.52786437499996,-6.89255,-6.491791875000008,-7.9512,-7.342334999999997,-4.78737,-3.2030406249999626,-38.06446,-37.99092500000006,1.3255,6.3099,0.609,0.9907,2344.02,1403.36,1.9348,1.699
